11 18

0.1257964	0	0
0.6654183	0	0
1.647151	0	0
3.091138	0	0
5.029284	0	0
7.509888	0	0
10.60595	0	0
14.43161	0	0
19.17886	0	0
25.21771	0	0
33.49719	0	0

0.1257964	1	0
0.6654183	1	0
1.647151	1	0
3.091138	1	0
5.029284	1	0
7.509888	1	0
10.60595	1	0
14.43161	1	0
19.17886	1	0
25.21771	1	0
33.49719	1	0

0.1257964	2	0.4830048334540338
0.6654183	2	1.15270044158741
1.647151	2	2.241527953652771
3.091138	2	3.233295013096702
5.029284	2	4.26957930919188
7.509888	2	5.380843085378684
10.60595	2	6.271707159568717
14.43161	2	7.372506515029245
19.17886	2	8.738485127924797
25.21771	2	10.47611005740699
33.49719	2	12.85845617482158

0.1257964	3	0.1317503584764308
0.6654183	3	0.6868462901538711
1.647151	3	1.658779905231327
3.091138	3	2.909730821685676
5.029284	3	4.43225146837144
7.509888	3	6.220798861771899
10.60595	3	7.911660969857373
14.43161	3	10.00098073555272
19.17886	3	12.59361135554959
25.21771	3	15.89162755852356
33.49719	3	20.41332609254889

0.1257964	4	0.1780970627831588
0.6654183	4	0.7065550319574792
1.647151	4	1.649466210963721
3.091138	4	2.949226922262638
5.029284	4	4.671774278336418
7.509888	4	6.798262296331319
10.60595	4	9.039333264237417
14.43161	4	11.80852056057697
19.17886	4	15.24479675672299
25.21771	4	19.6159919765021
33.49719	4	25.60905744397632

0.1257964	5	0.1861339263769596
0.6654183	5	0.7084426772881429
1.647151	5	1.645265164971588
3.091138	5	2.960067615001134
5.029284	5	4.77437837731366
7.509888	5	7.073196735277158
10.60595	5	9.666017389374181
14.43161	5	12.86984543401696
19.17886	5	16.84546602887652
25.21771	5	21.90274686078293
33.49719	5	28.83646031651579

0.1257964	6	0.1879688223498012
0.6654183	6	0.7086058527896939
1.647151	6	1.643862218333639
3.091138	6	2.963304588292305
5.029284	6	4.820872597768043
7.509888	6	7.209352176478705
10.60595	6	10.02050789222367
14.43161	6	13.4941224307881
19.17886	6	17.8045202753953
25.21771	6	23.28766231002719
33.49719	6	30.80524675290854

0.1257964	7	0.1882815462940284
0.6654183	7	0.7084786900105113
1.647151	7	1.643359667184641
3.091138	7	2.964249747156008
5.029284	7	4.842948207324444
7.509888	7	7.279374951591477
10.60595	7	10.22447301179024
14.43161	7	13.86359388371723
19.17886	7	18.3793680401387
25.21771	7	24.1237637986317
33.49719	7	31.99953646967461

0.1257964	8	0.1885845787947728
0.6654183	8	0.7085418800447091
1.647151	8	1.6431532642728
3.091138	8	2.96443165971977
5.029284	8	4.853935898961627
7.509888	8	7.316866600823499
10.60595	8	10.34365838777579
